sample_id,filename,ticker,asset_class,date,split,atr,ret_1d,ret_5d,ret_10d,ret_20d,ret_30d,label_1d,label_5d,label_10d,label_20d,label_30d
EURUSD=X_00083,EURUSD=X_00083.png,EURUSD=X,fx,2018-04-27,train,0.007809,-0.005111,-0.018296,-0.027018,-0.038655,-0.032241,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00084,EURUSD=X_00084.png,EURUSD=X,fx,2018-04-30,train,0.007563,0.00109,-0.009989,-0.015989,-0.032478,-0.026304,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00085,EURUSD=X_00085.png,EURUSD=X,fx,2018-05-01,train,0.008087,-0.003437,-0.013941,-0.01418,-0.036448,-0.02835,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00086,EURUSD=X_00086.png,EURUSD=X,fx,2018-05-02,train,0.008411,-0.00745,-0.012283,-0.012498,-0.038327,-0.025749,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00087,EURUSD=X_00087.png,EURUSD=X,fx,2018-05-03,train,0.007939,-0.003388,-0.010367,-0.014335,-0.03844,-0.020498,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00088,EURUSD=X_00088.png,EURUSD=X,fx,2018-05-04,train,0.007804,0.003196,-0.008722,-0.011278,-0.024029,-0.012057,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00089,EURUSD=X_00089.png,EURUSD=X,fx,2018-05-07,train,0.007761,-0.002861,-0.006001,-0.016315,-0.025006,-0.035891,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00090,EURUSD=X_00090.png,EURUSD=X,fx,2018-05-08,train,0.008016,-0.00178,-0.000239,-0.015881,-0.024247,-0.030494,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00091,EURUSD=X_00091.png,EURUSD=X,fx,2018-05-09,train,0.008179,-0.005534,-0.000215,-0.01191,-0.019733,-0.025718,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00092,EURUSD=X_00092.png,EURUSD=X,fx,2018-05-10,train,0.008186,-0.001743,-0.003968,-0.006707,-0.012009,-0.023818,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00093,EURUSD=X_00093.png,EURUSD=X,fx,2018-05-11,train,0.008453,0.005917,-0.002556,-0.011637,-0.005223,-0.022897,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00094,EURUSD=X_00094.png,EURUSD=X,fx,2018-05-14,train,0.008215,0.0029,-0.010315,-0.016488,-0.010315,-0.026508,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00095,EURUSD=X_00095.png,EURUSD=X,fx,2018-05-15,train,0.008549,-0.001755,-0.015642,-0.022268,-0.01417,-0.024626,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00096,EURUSD=X_00096.png,EURUSD=X,fx,2018-05-16,train,0.009259,-0.009287,-0.011695,-0.025829,-0.013251,-0.019331,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00097,EURUSD=X_00097.png,EURUSD=X,fx,2018-05-17,train,0.008682,-0.000331,-0.002739,-0.024105,-0.006163,-0.01454,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00098,EURUSD=X_00098.png,EURUSD=X,fx,2018-05-18,train,0.008335,-0.001842,-0.009081,-0.012752,-0.00078,-0.021672,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00099,EURUSD=X_00099.png,EURUSD=X,fx,2018-05-21,train,0.008089,-0.002427,-0.006173,-0.008691,-0.019576,-0.019888,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00100,EURUSD=X_00100.png,EURUSD=X,fx,2018-05-22,train,0.007789,0.002191,-0.006626,-0.008366,-0.014613,-0.007514,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00101,EURUSD=X_00101.png,EURUSD=X,fx,2018-05-23,train,0.007952,-0.00033,-0.014133,-0.007823,-0.013808,-0.01283,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00102,EURUSD=X_00102.png,EURUSD=X,fx,2018-05-24,train,0.007981,-0.006674,-0.021367,-0.005303,-0.017111,-0.011032,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00103,EURUSD=X_00103.png,EURUSD=X,fx,2018-05-25,train,0.007884,0.001066,-0.00367,0.006414,-0.01126,-0.00409,HOLD,SELL,HOLD,SELL,SELL
EURUSD=X_00104,EURUSD=X_00104.png,EURUSD=X,fx,2018-05-28,train,0.008217,-0.00288,-0.002517,0.006173,-0.010019,-0.002283,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00105,EURUSD=X_00105.png,EURUSD=X,fx,2018-05-29,train,0.009113,-0.005316,-0.00174,0.008098,-0.002358,0.005403,SELL,SELL,HOLD,SELL,HOLD
EURUSD=X_00106,EURUSD=X_00106.png,EURUSD=X,fx,2018-05-30,train,0.009628,-0.007564,0.00631,0.012578,0.006497,0.011119,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00107,EURUSD=X_00107.png,EURUSD=X,fx,2018-05-31,train,0.010478,0.011023,0.016064,0.017942,0.009566,0.016135,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00108,EURUSD=X_00108.png,EURUSD=X,fx,2018-06-01,train,0.010059,0.002219,0.010084,0.011972,-0.008921,0.000817,HOLD,HOLD,HOLD,SELL,HOLD
EURUSD=X_00109,EURUSD=X_00109.png,EURUSD=X,fx,2018-06-04,train,0.009579,-0.002103,0.008691,-0.010885,-0.011198,-0.002336,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00110,EURUSD=X_00110.png,EURUSD=X,fx,2018-06-05,train,0.008971,0.002734,0.009838,-0.006247,0.000852,0.000899,HOLD,HOLD,SELL,HOLD,HOLD
EURUSD=X_00111,EURUSD=X_00111.png,EURUSD=X,fx,2018-06-06,train,0.008874,0.00219,0.006268,-0.005985,-0.005007,0.000761,HOLD,HOLD,SELL,SELL,HOLD
EURUSD=X_00112,EURUSD=X_00112.png,EURUSD=X,fx,2018-06-07,train,0.008996,0.005043,0.001878,-0.011809,-0.005729,-0.006242,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00113,EURUSD=X_00113.png,EURUSD=X,fx,2018-06-08,train,0.008742,0.000825,0.001887,-0.017674,-0.010504,-0.011938,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00114,EURUSD=X_00114.png,EURUSD=X,fx,2018-06-11,train,0.008077,-0.000955,-0.019576,-0.016193,-0.008457,-0.011948,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00115,EURUSD=X_00115.png,EURUSD=X,fx,2018-06-12,train,0.007739,-0.000836,-0.016085,-0.010456,-0.002695,-0.003576,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00116,EURUSD=X_00116.png,EURUSD=X,fx,2018-06-13,train,0.007341,-0.002199,-0.012252,-0.006081,-0.001459,-0.006817,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00117,EURUSD=X_00117.png,EURUSD=X,fx,2018-06-14,train,0.008777,0.005053,-0.013687,-0.008377,-0.001808,-0.005355,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00118,EURUSD=X_00118.png,EURUSD=X,fx,2018-06-15,train,0.01057,-0.020638,-0.019562,-0.020893,-0.011155,-0.005969,AVOID,SELL,SELL,SELL,SELL
EURUSD=X_00119,EURUSD=X_00119.png,EURUSD=X,fx,2018-06-18,train,0.009821,0.002536,0.003383,-0.000312,0.008549,0.00658,HOLD,HOLD,SELL,HOLD,HOLD
EURUSD=X_00120,EURUSD=X_00120.png,EURUSD=X,fx,2018-06-19,train,0.009818,0.002996,0.005628,0.007099,0.007145,0.005547,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00121,EURUSD=X_00121.png,EURUSD=X,fx,2018-06-20,train,0.009481,-0.003634,0.006172,0.000978,0.006745,0.00657,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00122,EURUSD=X_00122.png,EURUSD=X,fx,2018-06-21,train,0.00953,-0.000822,0.00531,0.006079,0.005566,0.008683,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00123,EURUSD=X_00123.png,EURUSD=X,fx,2018-06-22,train,0.009376,0.002307,-0.001331,0.00717,0.005736,0.007473,HOLD,SELL,HOLD,HOLD,HOLD
EURUSD=X_00124,EURUSD=X_00124.png,EURUSD=X,fx,2018-06-25,train,0.009209,0.004781,-0.003695,0.007736,0.004245,-0.001705,HOLD,SELL,HOLD,HOLD,SELL
EURUSD=X_00125,EURUSD=X_00125.png,EURUSD=X,fx,2018-06-26,train,0.008765,0.00354,0.00147,0.007762,0.00688,-0.008535,HOLD,HOLD,HOLD,HOLD,SELL
EURUSD=X_00126,EURUSD=X_00126.png,EURUSD=X,fx,2018-06-27,train,0.008954,-0.004495,-0.005194,0.004622,-0.000737,-0.012444,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00127,EURUSD=X_00127.png,EURUSD=X,fx,2018-06-28,train,0.009159,-0.007463,0.000769,0.006569,0.003022,-0.004069,SELL,HOLD,HOLD,HOLD,SELL
EURUSD=X_00128,EURUSD=X_00128.png,EURUSD=X,fx,2018-06-29,train,0.009307,-5.8e-05,0.008501,0.009738,0.014924,0.004067,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00129,EURUSD=X_00129.png,EURUSD=X,fx,2018-07-02,train,0.009397,0.009947,0.011431,0.008862,0.006892,-0.003382,HOLD,HOLD,HOLD,HOLD,SELL
EURUSD=X_00130,EURUSD=X_00130.png,EURUSD=X,fx,2018-07-03,train,0.008783,-0.003125,0.006291,4.7e-05,-0.001552,-0.024605,SELL,HOLD,HOLD,SELL,SELL
EURUSD=X_00131,EURUSD=X_00131.png,EURUSD=X,fx,2018-07-04,train,0.008189,0.001468,0.009816,0.005768,0.005592,-0.020796,HOLD,HOLD,HOLD,HOLD,SELL
EURUSD=X_00132,EURUSD=X_00132.png,EURUSD=X,fx,2018-07-05,train,0.007886,0.000268,0.0058,-0.000513,0.002603,-0.027257,HOLD,HOLD,SELL,HOLD,SELL
EURUSD=X_00133,EURUSD=X_00133.png,EURUSD=X,fx,2018-07-06,train,0.008034,0.002873,0.001237,-0.001433,0.000303,-0.02765,HOLD,HOLD,SELL,HOLD,SELL
EURUSD=X_00134,EURUSD=X_00134.png,EURUSD=X,fx,2018-07-09,train,0.008045,0.004807,-0.00257,-0.003491,-0.009441,-0.028138,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00135,EURUSD=X_00135.png,EURUSD=X,fx,2018-07-10,train,0.007777,0.0004,-0.006244,-0.000881,-0.016296,-0.027129,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00136,EURUSD=X_00136.png,EURUSD=X,fx,2018-07-11,train,0.007405,-0.002548,-0.004048,-0.005359,-0.017066,-0.022851,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00137,EURUSD=X_00137.png,EURUSD=X,fx,2018-07-12,train,0.007287,-0.004295,-0.006313,-0.003547,-0.010638,-0.012898,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00138,EURUSD=X_00138.png,EURUSD=X,fx,2018-07-13,train,0.007027,-0.000934,-0.00267,0.005186,-0.00567,-0.007909,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00139,EURUSD=X_00139.png,EURUSD=X,fx,2018-07-16,train,0.006778,0.001132,-0.000921,-0.00197,-0.012244,-0.01056,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00140,EURUSD=X_00140.png,EURUSD=X,fx,2018-07-17,train,0.006797,0.002596,0.005363,-0.001599,-0.024652,-0.002589,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00141,EURUSD=X_00141.png,EURUSD=X,fx,2018-07-18,train,0.007094,-0.004813,-0.001311,-0.000176,-0.026564,-0.002211,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00142,EURUSD=X_00142.png,EURUSD=X,fx,2018-07-19,train,0.007076,-0.000652,0.002766,0.003116,-0.026745,0.003256,SELL,HOLD,HOLD,SELL,HOLD
EURUSD=X_00143,EURUSD=X_00143.png,EURUSD=X,fx,2018-07-20,train,0.007213,0.000816,0.007857,0.001737,-0.026217,0.005489,HOLD,HOLD,HOLD,SELL,HOLD
EURUSD=X_00144,EURUSD=X_00144.png,EURUSD=X,fx,2018-07-23,train,0.007346,0.007417,-0.001048,-0.00595,-0.024647,0.000816,HOLD,SELL,SELL,SELL,HOLD
EURUSD=X_00145,EURUSD=X_00145.png,EURUSD=X,fx,2018-07-24,train,0.007329,-0.004078,-0.006962,-0.015415,-0.026248,-0.012068,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00146,EURUSD=X_00146.png,EURUSD=X,fx,2018-07-25,train,0.006878,-0.000736,0.001135,-0.011707,-0.017493,-0.006748,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00147,EURUSD=X_00147.png,EURUSD=X,fx,2018-07-26,train,0.007013,0.004439,0.000351,-0.007091,-0.009351,-0.008506,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00148,EURUSD=X_00148.png,EURUSD=X,fx,2018-07-27,train,0.007371,-0.00809,-0.00612,-0.010857,-0.013095,-0.008753,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00149,EURUSD=X_00149.png,EURUSD=X,fx,2018-07-30,train,0.007262,0.001503,-0.004901,-0.010274,-0.00859,-0.001966,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00150,EURUSD=X_00150.png,EURUSD=X,fx,2018-07-31,train,0.007296,0.004019,-0.008453,-0.023053,-0.000991,-0.008557,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00151,EURUSD=X_00151.png,EURUSD=X,fx,2018-08-01,train,0.006802,-0.001521,-0.012842,-0.026388,-0.002035,-0.009566,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00152,EURUSD=X_00152.png,EURUSD=X,fx,2018-08-02,train,0.00687,-0.002032,-0.007442,-0.029861,0.00014,-0.008034,SELL,SELL,SELL,HOLD,SELL
EURUSD=X_00153,EURUSD=X_00153.png,EURUSD=X,fx,2018-08-03,train,0.007139,-0.006871,-0.004737,-0.027954,0.003752,-0.003145,SELL,SELL,SELL,HOLD,SELL
EURUSD=X_00154,EURUSD=X_00154.png,EURUSD=X,fx,2018-08-06,train,0.006821,-0.002049,-0.005373,-0.018698,0.006766,0.00909,SELL,SELL,SELL,HOLD,HOLD
EURUSD=X_00155,EURUSD=X_00155.png,EURUSD=X,fx,2018-08-07,train,0.006569,-0.00037,-0.0146,-0.010833,0.003347,0.005751,SELL,SELL,SELL,HOLD,HOLD
EURUSD=X_00156,EURUSD=X_00156.png,EURUSD=X,fx,2018-08-08,train,0.006515,0.003879,-0.013546,-0.005785,0.004959,0.009569,HOLD,SELL,SELL,HOLD,HOLD
EURUSD=X_00157,EURUSD=X_00157.png,EURUSD=X,fx,2018-08-09,train,0.006329,0.000673,-0.022419,-0.00226,-0.001415,0.006612,HOLD,AVOID,SELL,SELL,HOLD
EURUSD=X_00158,EURUSD=X_00158.png,EURUSD=X,fx,2018-08-10,train,0.007949,-0.007507,-0.023217,-0.002238,0.002104,0.005484,SELL,SELL,SELL,HOLD,HOLD
EURUSD=X_00159,EURUSD=X_00159.png,EURUSD=X,fx,2018-08-13,train,0.008717,-0.011276,-0.013325,0.001684,0.008309,0.021632,SELL,SELL,HOLD,HOLD,HOLD
EURUSD=X_00160,EURUSD=X_00160.png,EURUSD=X,fx,2018-08-14,train,0.008532,0.000684,0.003767,0.022062,0.014496,0.030791,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00161,EURUSD=X_00161.png,EURUSD=X,fx,2018-08-15,train,0.008567,-0.004993,0.007761,0.024353,0.016822,0.030271,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00162,EURUSD=X_00162.png,EURUSD=X,fx,2018-08-16,train,0.008247,-0.000125,0.020159,0.030001,0.021827,0.036134,SELL,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00163,EURUSD=X_00163.png,EURUSD=X,fx,2018-08-17,train,0.008061,0.002385,0.020979,0.031706,0.024809,0.035013,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00164,EURUSD=X_00164.png,EURUSD=X,fx,2018-08-20,train,0.007901,0.005816,0.015009,0.025464,0.027788,0.023122,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00165,EURUSD=X_00165.png,EURUSD=X,fx,2018-08-21,train,0.008029,0.004677,0.018295,0.01418,0.016584,0.014551,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00166,EURUSD=X_00166.png,EURUSD=X,fx,2018-08-22,train,0.008511,0.007405,0.016593,0.010745,0.015355,0.007474,HOLD,HOLD,HOLD,HOLD,HOLD
EURUSD=X_00167,EURUSD=X_00167.png,EURUSD=X,fx,2018-08-23,train,0.007888,0.000695,0.009842,0.000845,0.008872,-0.002163,HOLD,HOLD,HOLD,HOLD,SELL
EURUSD=X_00168,EURUSD=X_00168.png,EURUSD=X,fx,2018-08-24,train,0.00796,-0.003585,0.010727,0.004342,0.007722,-0.009409,SELL,HOLD,HOLD,HOLD,SELL
EURUSD=X_00169,EURUSD=X_00169.png,EURUSD=X,fx,2018-08-27,train,0.008487,0.009103,0.010455,0.006625,0.019948,-0.002191,HOLD,HOLD,HOLD,HOLD,SELL
EURUSD=X_00170,EURUSD=X_00170.png,EURUSD=X,fx,2018-08-28,train,0.008318,0.002975,-0.004115,-0.007566,0.008728,-0.010902,HOLD,SELL,SELL,HOLD,SELL
EURUSD=X_00171,EURUSD=X_00171.png,EURUSD=X,fx,2018-08-29,train,0.007806,0.000654,-0.005848,-0.007531,0.005918,-0.016351,HOLD,SELL,SELL,HOLD,SELL
EURUSD=X_00172,EURUSD=X_00172.png,EURUSD=X,fx,2018-08-30,train,0.007602,0.00158,-0.008997,-0.008174,0.006133,-0.01589,HOLD,SELL,SELL,HOLD,SELL
EURUSD=X_00173,EURUSD=X_00173.png,EURUSD=X,fx,2018-08-31,train,0.007878,-0.003857,-0.006385,-0.006897,0.003308,-0.015177,SELL,SELL,SELL,HOLD,SELL
EURUSD=X_00174,EURUSD=X_00174.png,EURUSD=X,fx,2018-09-03,train,0.00767,-0.005467,-0.00383,0.002324,-0.002342,-0.006383,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00175,EURUSD=X_00175.png,EURUSD=X,fx,2018-09-04,train,0.007596,0.001242,-0.003451,0.002404,0.000371,-0.004295,HOLD,SELL,HOLD,HOLD,SELL
EURUSD=X_00176,EURUSD=X_00176.png,EURUSD=X,fx,2018-09-05,train,0.007568,-0.002494,-0.001683,0.00461,-0.00327,-0.002761,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00177,EURUSD=X_00177.png,EURUSD=X,fx,2018-09-06,train,0.007361,0.004192,0.000823,0.008027,-0.003008,-0.000973,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00178,EURUSD=X_00178.png,EURUSD=X,fx,2018-09-07,train,0.007377,-0.001302,-0.000512,0.00338,-0.013751,-0.011614,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00179,EURUSD=X_00179.png,EURUSD=X,fx,2018-09-10,train,0.007454,-0.005088,0.006154,0.013324,-0.008815,-0.013871,SELL,HOLD,HOLD,SELL,SELL
EURUSD=X_00180,EURUSD=X_00180.png,EURUSD=X,fx,2018-09-11,train,0.007402,0.00301,0.005855,0.016295,-0.003336,-0.004476,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00181,EURUSD=X_00181.png,EURUSD=X,fx,2018-09-12,train,0.007305,1.2e-05,0.006293,0.013449,-0.00882,-0.011105,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00182,EURUSD=X_00182.png,EURUSD=X,fx,2018-09-13,train,0.007535,0.002857,0.007204,0.014307,-0.007716,-0.010658,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00183,EURUSD=X_00183.png,EURUSD=X,fx,2018-09-14,train,0.007586,0.005364,0.003892,0.010204,-0.008281,-0.019976,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00184,EURUSD=X_00184.png,EURUSD=X,fx,2018-09-17,train,0.007399,-0.005387,0.007169,-0.004666,-0.008707,-0.027219,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00185,EURUSD=X_00185.png,EURUSD=X,fx,2018-09-18,train,0.007461,0.003448,0.010439,-0.002033,-0.006699,-0.019998,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00186,EURUSD=X_00186.png,EURUSD=X,fx,2018-09-19,train,0.007187,0.000922,0.007155,-0.007881,-0.007371,-0.025428,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00187,EURUSD=X_00187.png,EURUSD=X,fx,2018-09-20,train,0.007418,-0.000455,0.007103,-0.011035,-0.009,-0.028975,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00188,EURUSD=X_00188.png,EURUSD=X,fx,2018-09-21,train,0.00788,0.008641,0.006312,-0.017131,-0.014994,-0.031137,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00189,EURUSD=X_00189.png,EURUSD=X,fx,2018-09-24,train,0.007845,-0.002117,-0.011835,-0.022139,-0.027194,-0.032156,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00190,EURUSD=X_00190.png,EURUSD=X,fx,2018-09-25,train,0.007479,0.000165,-0.012472,-0.01963,-0.02077,-0.03054,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00191,EURUSD=X_00191.png,EURUSD=X,fx,2018-09-26,train,0.007027,0.00087,-0.015036,-0.022269,-0.024554,-0.029359,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00192,EURUSD=X_00192.png,EURUSD=X,fx,2018-09-27,train,0.007208,-0.001246,-0.018138,-0.022023,-0.024965,-0.027989,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00193,EURUSD=X_00193.png,EURUSD=X,fx,2018-09-28,train,0.008266,-0.009506,-0.023443,-0.018485,-0.03018,-0.027132,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00194,EURUSD=X_00194.png,EURUSD=X,fx,2018-10-01,train,0.007992,-0.002754,-0.010304,-0.004042,-0.022553,-0.023383,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00195,EURUSD=X_00195.png,EURUSD=X,fx,2018-10-02,train,0.00806,-0.0024,-0.007158,-0.004666,-0.017965,-0.024453,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00196,EURUSD=X_00196.png,EURUSD=X,fx,2018-10-03,train,0.007871,-0.002232,-0.007233,0.00051,-0.017547,-0.030174,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00197,EURUSD=X_00197.png,EURUSD=X,fx,2018-10-04,train,0.007828,-0.006551,-0.003885,0.002035,-0.01794,-0.021044,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00198,EURUSD=X_00198.png,EURUSD=X,fx,2018-10-05,train,0.007554,0.003633,0.004959,0.002137,-0.014006,-0.014436,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00199,EURUSD=X_00199.png,EURUSD=X,fx,2018-10-08,train,0.007362,0.000392,0.006262,-0.005055,-0.010016,-0.016915,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00200,EURUSD=X_00200.png,EURUSD=X,fx,2018-10-09,train,0.007414,-0.002474,0.002492,-0.00114,-0.01091,-0.009473,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00201,EURUSD=X_00201.png,EURUSD=X,fx,2018-10-10,train,0.007137,0.001116,0.007742,-0.002285,-0.00709,-0.003408,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00202,EURUSD=X_00202.png,EURUSD=X,fx,2018-10-11,train,0.007235,0.002293,0.005921,-0.002941,-0.005966,-0.01176,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00203,EURUSD=X_00203.png,EURUSD=X,fx,2018-10-12,train,0.007151,0.004937,-0.002822,-0.011695,-0.008647,-0.012652,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00204,EURUSD=X_00204.png,EURUSD=X,fx,2018-10-15,train,0.006911,-0.003379,-0.011318,-0.018511,-0.019342,-0.01629,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00205,EURUSD=X_00205.png,EURUSD=X,fx,2018-10-16,train,0.006783,0.002776,-0.003632,-0.013299,-0.019787,-0.018699,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00206,EURUSD=X_00206.png,EURUSD=X,fx,2018-10-17,train,0.006588,-0.000706,-0.010027,-0.018057,-0.030684,-0.021827,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00207,EURUSD=X_00207.png,EURUSD=X,fx,2018-10-18,train,0.006774,-0.00645,-0.008862,-0.019975,-0.023079,-0.024175,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00208,EURUSD=X_00208.png,EURUSD=X,fx,2018-10-19,train,0.006808,-0.003559,-0.008874,-0.016143,-0.016573,-0.011572,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00209,EURUSD=X_00209.png,EURUSD=X,fx,2018-10-22,train,0.006971,0.004307,-0.007194,-0.004961,-0.011859,-0.005884,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00210,EURUSD=X_00210.png,EURUSD=X,fx,2018-10-23,train,0.006847,-0.003619,-0.009667,-0.00977,-0.008333,-0.014636,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00211,EURUSD=X_00211.png,EURUSD=X,fx,2018-10-24,train,0.007,0.000459,-0.00803,-0.004805,-0.001123,-0.009905,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00212,EURUSD=X_00212.png,EURUSD=X,fx,2018-10-25,train,0.007309,-0.006461,-0.011113,-0.003024,-0.008818,-0.011419,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00213,EURUSD=X_00213.png,EURUSD=X,fx,2018-10-26,train,0.007072,-0.001879,-0.007269,0.003048,-0.000957,-0.004413,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00214,EURUSD=X_00214.png,EURUSD=X,fx,2018-10-29,train,0.006731,0.001833,0.002233,-0.00083,0.002221,-0.000273,HOLD,HOLD,SELL,HOLD,SELL
EURUSD=X_00215,EURUSD=X_00215.png,EURUSD=X,fx,2018-10-30,train,0.006435,-0.001981,-0.000102,-0.006488,-0.0054,0.000194,SELL,SELL,SELL,SELL,HOLD
EURUSD=X_00216,EURUSD=X_00216.png,EURUSD=X,fx,2018-10-31,train,0.006332,-0.002625,0.003225,-0.012627,-0.00377,-0.001728,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00217,EURUSD=X_00217.png,EURUSD=X,fx,2018-11-01,train,0.006656,-0.002618,0.008089,-0.003104,-0.004201,-0.002051,SELL,HOLD,SELL,SELL,SELL
EURUSD=X_00218,EURUSD=X_00218.png,EURUSD=X,fx,2018-11-02,train,0.007403,0.007623,0.010317,-0.00043,0.004571,0.005003,HOLD,HOLD,SELL,HOLD,HOLD
EURUSD=X_00219,EURUSD=X_00219.png,EURUSD=X,fx,2018-11-05,train,0.007014,-0.000502,-0.003063,-0.006898,-0.000923,-0.003483,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00220,EURUSD=X_00220.png,EURUSD=X,fx,2018-11-06,train,0.006603,0.001346,-0.006385,0.001437,-0.004866,-0.008071,HOLD,SELL,HOLD,SELL,SELL
EURUSD=X_00221,EURUSD=X_00221.png,EURUSD=X,fx,2018-11-07,train,0.006884,0.00224,-0.015852,0.003682,-0.0051,-0.005543,HOLD,SELL,HOLD,SELL,SELL
EURUSD=X_00222,EURUSD=X_00222.png,EURUSD=X,fx,2018-11-08,train,0.006423,-0.000389,-0.011193,-0.005794,-0.008395,-0.005532,SELL,SELL,SELL,SELL,SELL
