sample_id,filename,ticker,asset_class,date,split,atr,ret_3d,ret_7d,ret_15d,ret_30d,label_3d,label_7d,label_15d,label_30d
CL=F_00692,CL=F_00692.png,CL=F,commodities,2023-10-05,train,0.033422,0.025324,0.040375,0.013797,-0.094052,HOLD,HOLD,HOLD,HOLD
CL=F_00693,CL=F_00693.png,CL=F,commodities,2023-10-06,train,0.031849,0.043506,0.0515,0.010875,-0.121404,BUY,HOLD,HOLD,HOLD
CL=F_00694,CL=F_00694.png,CL=F,commodities,2023-10-09,train,0.034769,0.00842,0.045685,0.032677,-0.087022,HOLD,HOLD,HOLD,HOLD
CL=F_00695,CL=F_00695.png,CL=F,commodities,2023-10-10,train,0.032634,-0.041,0.02221,-0.048264,-0.107189,SELL,HOLD,HOLD,HOLD
CL=F_00696,CL=F_00696.png,CL=F,commodities,2023-10-11,train,0.033556,0.019809,0.038787,-0.059302,-0.100243,HOLD,HOLD,HOLD,HOLD
CL=F_00697,CL=F_00697.png,CL=F,commodities,2023-10-12,train,0.033697,0.037266,0.061097,-0.037215,-0.079624,HOLD,HOLD,HOLD,HOLD
CL=F_00698,CL=F_00698.png,CL=F,commodities,2023-10-13,train,0.037116,0.044237,0.030644,-0.005442,-0.093093,HOLD,HOLD,HOLD,HOLD
CL=F_00699,CL=F_00699.png,CL=F,commodities,2023-10-16,train,0.035224,0.007159,-0.046091,-0.085426,-0.158188,HOLD,HOLD,HOLD,SELL
CL=F_00700,CL=F_00700.png,CL=F,commodities,2023-10-17,train,0.033835,0.030793,-0.014763,-0.069768,-0.125879,HOLD,HOLD,HOLD,HOLD
CL=F_00701,CL=F_00701.png,CL=F,commodities,2023-10-18,train,0.034278,0.023831,-0.040625,-0.113393,-0.10708,HOLD,HOLD,SELL,HOLD
CL=F_00702,CL=F_00702.png,CL=F,commodities,2023-10-19,train,0.035867,-0.032567,-0.031982,-0.159088,-0.15076,HOLD,HOLD,SELL,SELL
CL=F_00703,CL=F_00703.png,CL=F,commodities,2023-10-20,train,0.03474,-0.065068,-0.082293,-0.165479,-0.187774,SELL,SELL,SELL,SELL
CL=F_00704,CL=F_00704.png,CL=F,commodities,2023-10-23,train,0.035216,-0.038594,-0.091127,-0.139813,-0.194816,HOLD,SELL,SELL,SELL
CL=F_00705,CL=F_00705.png,CL=F,commodities,2023-10-24,train,0.035761,-0.027032,-0.060888,-0.088363,-0.167299,HOLD,HOLD,HOLD,SELL
CL=F_00706,CL=F_00706.png,CL=F,commodities,2023-10-25,train,0.036534,0.021267,-0.015403,-0.06768,-0.188118,HOLD,HOLD,HOLD,SELL
CL=F_00707,CL=F_00707.png,CL=F,commodities,2023-10-26,train,0.036394,-0.036736,-0.058848,-0.107849,-0.208207,HOLD,HOLD,SELL,SELL
CL=F_00708,CL=F_00708.png,CL=F,commodities,2023-10-27,train,0.036028,-0.026672,-0.029143,-0.132279,-0.155453,HOLD,HOLD,SELL,SELL
CL=F_00709,CL=F_00709.png,CL=F,commodities,2023-10-30,train,0.037023,-0.061473,-0.100385,-0.119699,-0.181807,SELL,SELL,SELL,SELL
CL=F_00710,CL=F_00710.png,CL=F,commodities,2023-10-31,train,0.036347,0.001821,-0.088614,-0.058925,-0.182054,HOLD,SELL,HOLD,SELL
CL=F_00711,CL=F_00711.png,CL=F,commodities,2023-11-01,train,0.036635,-0.006315,-0.06739,-0.04094,-0.153801,HOLD,HOLD,HOLD,SELL
CL=F_00712,CL=F_00712.png,CL=F,commodities,2023-11-02,train,0.036076,0.004713,-0.041501,-0.042408,-0.116696,HOLD,HOLD,HOLD,HOLD
CL=F_00713,CL=F_00713.png,CL=F,commodities,2023-11-03,train,0.036926,-0.063714,-0.052277,-0.087651,-0.143595,SELL,HOLD,HOLD,SELL
CL=F_00714,CL=F_00714.png,CL=F,commodities,2023-11-06,train,0.034867,-0.066503,-0.028345,-0.072762,-0.105209,SELL,HOLD,HOLD,HOLD
CL=F_00715,CL=F_00715.png,CL=F,commodities,2023-11-07,train,0.036751,-0.064918,-0.052844,-0.056111,-0.095756,SELL,HOLD,HOLD,HOLD
CL=F_00716,CL=F_00716.png,CL=F,commodities,2023-11-08,train,0.036366,-0.002588,-0.05951,0.006313,-0.041565,HOLD,HOLD,HOLD,HOLD
CL=F_00717,CL=F_00717.png,CL=F,commodities,2023-11-09,train,0.034969,0.038158,0.007406,0.008328,-0.019301,HOLD,HOLD,HOLD,HOLD
CL=F_00718,CL=F_00718.png,CL=F,commodities,2023-11-10,train,0.034567,0.03273,0.024261,-0.022296,-0.029205,HOLD,HOLD,HOLD,HOLD
CL=F_00719,CL=F_00719.png,CL=F,commodities,2023-11-13,train,0.034156,-0.006631,0.007745,-0.055004,-0.020951,HOLD,HOLD,HOLD,HOLD
CL=F_00720,CL=F_00720.png,CL=F,commodities,2023-11-14,train,0.032975,-0.070948,-0.014933,-0.078936,-0.054486,SELL,HOLD,HOLD,HOLD
CL=F_00721,CL=F_00721.png,CL=F,commodities,2023-11-15,train,0.03277,-0.030752,-0.035374,-0.120438,-0.08657,HOLD,HOLD,SELL,HOLD
CL=F_00722,CL=F_00722.png,CL=F,commodities,2023-11-16,train,0.036227,0.012187,-0.02376,-0.100358,-0.067587,HOLD,HOLD,SELL,HOLD
CL=F_00723,CL=F_00723.png,CL=F,commodities,2023-11-17,train,0.037323,0.064667,0.047025,-0.023175,-0.03518,BUY,HOLD,HOLD,HOLD
CL=F_00724,CL=F_00724.png,CL=F,commodities,2023-11-20,train,0.036862,0.015818,0.025627,-0.062108,-0.042944,HOLD,HOLD,HOLD,HOLD
CL=F_00725,CL=F_00725.png,CL=F,commodities,2023-11-21,train,0.033665,-0.026905,-0.021361,-0.123129,-0.072266,HOLD,HOLD,SELL,HOLD
CL=F_00726,CL=F_00726.png,CL=F,commodities,2023-11-22,train,0.036343,-0.038136,-0.048745,-0.112861,-0.052262,HOLD,HOLD,SELL,HOLD
CL=F_00727,CL=F_00727.png,CL=F,commodities,2023-11-24,train,0.035008,-0.00899,-0.054096,-0.074288,-0.085668,HOLD,HOLD,HOLD,HOLD
CL=F_00728,CL=F_00728.png,CL=F,commodities,2023-11-27,train,0.03417,0.03025,-0.043562,-0.055944,-0.044668,HOLD,HOLD,HOLD,HOLD
CL=F_00729,CL=F_00729.png,CL=F,commodities,2023-11-28,train,0.033853,0.014587,-0.076021,-0.032447,-0.047742,HOLD,SELL,HOLD,HOLD
CL=F_00730,CL=F_00730.png,CL=F,commodities,2023-11-29,train,0.033562,-0.031103,-0.097092,-0.039645,-0.05917,HOLD,SELL,HOLD,HOLD
CL=F_00731,CL=F_00731.png,CL=F,commodities,2023-11-30,train,0.036879,-0.063905,-0.088998,-0.047879,-0.068846,SELL,SELL,HOLD,HOLD
CL=F_00732,CL=F_00732.png,CL=F,commodities,2023-12-01,train,0.036929,-0.049106,-0.06303,-0.027629,-0.048001,SELL,HOLD,HOLD,HOLD
CL=F_00733,CL=F_00733.png,CL=F,commodities,2023-12-04,train,0.036326,-0.065412,-0.076572,-0.006909,-0.020597,SELL,SELL,HOLD,HOLD
CL=F_00734,CL=F_00734.png,CL=F,commodities,2023-12-05,train,0.035316,-0.051985,-0.050112,0.034052,0.014138,SELL,HOLD,HOLD,HOLD
CL=F_00735,CL=F_00735.png,CL=F,commodities,2023-12-06,train,0.037041,-0.015187,-0.010285,0.02445,0.01496,HOLD,HOLD,HOLD,HOLD
CL=F_00736,CL=F_00736.png,CL=F,commodities,2023-12-07,train,0.035331,0.027578,0.029119,0.033868,0.08042,HOLD,HOLD,HOLD,HOLD
CL=F_00737,CL=F_00737.png,CL=F,commodities,2023-12-08,train,0.035024,-0.010584,0.044151,0.032771,0.070031,HOLD,HOLD,HOLD,HOLD
CL=F_00738,CL=F_00738.png,CL=F,commodities,2023-12-11,train,0.033087,-0.025019,0.030555,-0.012005,0.052773,HOLD,HOLD,HOLD,HOLD
CL=F_00739,CL=F_00739.png,CL=F,commodities,2023-12-12,train,0.035667,0.003639,0.039857,0.019165,0.081293,HOLD,HOLD,HOLD,HOLD
CL=F_00740,CL=F_00740.png,CL=F,commodities,2023-12-13,train,0.035148,0.04028,0.074139,0.050863,0.128399,HOLD,BUY,HOLD,HOLD
CL=F_00741,CL=F_00741.png,CL=F,commodities,2023-12-14,train,0.0362,0.042278,0.057206,0.060599,0.100049,HOLD,HOLD,HOLD,HOLD
CL=F_00742,CL=F_00742.png,CL=F,commodities,2023-12-15,train,0.03495,0.025653,0.054244,-0.011381,0.083583,HOLD,HOLD,HOLD,HOLD
CL=F_00743,CL=F_00743.png,CL=F,commodities,2023-12-18,train,0.037047,0.038316,0.036833,0.011276,0.06004,HOLD,HOLD,HOLD,HOLD
CL=F_00744,CL=F_00744.png,CL=F,commodities,2023-12-19,train,0.036082,0.019405,-0.009706,-0.015295,0.018457,HOLD,HOLD,HOLD,HOLD
CL=F_00745,CL=F_00745.png,CL=F,commodities,2023-12-20,train,0.034775,0.001633,-0.024676,-0.019525,-0.015921,HOLD,HOLD,HOLD,HOLD
CL=F_00746,CL=F_00746.png,CL=F,commodities,2023-12-21,train,0.033983,0.018026,-0.053125,-0.020967,-0.019592,HOLD,HOLD,HOLD,HOLD
CL=F_00747,CL=F_00747.png,CL=F,commodities,2023-12-22,train,0.032321,0.002973,-0.016236,-0.020371,-0.007881,HOLD,HOLD,HOLD,HOLD
CL=F_00748,CL=F_00748.png,CL=F,commodities,2023-12-26,train,0.03354,-0.024635,-0.0188,-0.013688,0.00407,HOLD,HOLD,HOLD,HOLD
CL=F_00749,CL=F_00749.png,CL=F,commodities,2023-12-27,train,0.032402,-0.053266,-0.023565,-0.019914,0.008565,SELL,HOLD,HOLD,HOLD
CL=F_00750,CL=F_00750.png,CL=F,commodities,2023-12-28,train,0.032904,-0.051641,-0.046115,-0.00949,0.036175,SELL,HOLD,HOLD,HOLD
CL=F_00751,CL=F_00751.png,CL=F,commodities,2023-12-29,train,0.031062,0.012875,0.006527,0.046552,0.069299,HOLD,HOLD,HOLD,HOLD
CL=F_00752,CL=F_00752.png,CL=F,commodities,2024-01-02,train,0.033582,0.007508,-0.003916,0.037259,0.083248,HOLD,HOLD,HOLD,HOLD
CL=F_00753,CL=F_00753.png,CL=F,commodities,2024-01-03,train,0.036588,0.047585,0.023035,0.064778,0.08521,BUY,HOLD,HOLD,HOLD
CL=F_00754,CL=F_00754.png,CL=F,commodities,2024-01-04,train,0.037101,-0.026906,-0.000275,0.062129,0.070752,HOLD,HOLD,HOLD,HOLD
CL=F_00755,CL=F_00755.png,CL=F,commodities,2024-01-05,train,0.035941,0.000692,0.002905,0.077535,0.092548,HOLD,HOLD,HOLD,HOLD
CL=F_00756,CL=F_00756.png,CL=F,commodities,2024-01-08,train,0.038049,-0.033617,-0.01708,0.03945,0.05752,HOLD,HOLD,HOLD,HOLD
CL=F_00757,CL=F_00757.png,CL=F,commodities,2024-01-09,train,0.037611,0.017509,0.04571,0.094963,0.096119,HOLD,HOLD,HOLD,HOLD
CL=F_00758,CL=F_00758.png,CL=F,commodities,2024-01-10,train,0.037358,0.006072,0.016066,0.048764,0.084505,HOLD,HOLD,HOLD,HOLD
CL=F_00759,CL=F_00759.png,CL=F,commodities,2024-01-11,train,0.037309,0.014329,0.052141,0.033752,0.069282,HOLD,HOLD,HOLD,HOLD
CL=F_00760,CL=F_00760.png,CL=F,commodities,2024-01-12,train,0.038314,0.00747,0.032109,0.003604,0.074366,HOLD,HOLD,HOLD,HOLD
CL=F_00761,CL=F_00761.png,CL=F,commodities,2024-01-16,train,0.03748,0.019079,0.032621,0.001375,0.081735,HOLD,HOLD,HOLD,HOLD
CL=F_00762,CL=F_00762.png,CL=F,commodities,2024-01-17,train,0.036995,0.013854,0.066264,0.012491,0.081402,HOLD,HOLD,HOLD,HOLD
CL=F_00763,CL=F_00763.png,CL=F,commodities,2024-01-18,train,0.036105,0.035605,0.072423,0.017758,0.075623,HOLD,BUY,HOLD,HOLD
CL=F_00764,CL=F_00764.png,CL=F,commodities,2024-01-19,train,0.034369,0.003907,0.035799,0.028478,0.076506,HOLD,HOLD,HOLD,HOLD
CL=F_00765,CL=F_00765.png,CL=F,commodities,2024-01-22,train,0.034981,0.022627,0.058338,0.045665,0.070091,HOLD,HOLD,HOLD,HOLD
CL=F_00766,CL=F_00766.png,CL=F,commodities,2024-01-23,train,0.033579,0.028452,0.008739,0.022748,0.038612,HOLD,HOLD,HOLD,HOLD
CL=F_00767,CL=F_00767.png,CL=F,commodities,2024-01-24,train,0.032491,0.047784,-0.007423,0.045988,0.062039,BUY,HOLD,HOLD,HOLD
CL=F_00768,CL=F_00768.png,CL=F,commodities,2024-01-25,train,0.032456,0.022257,-0.03814,0.020432,0.049874,HOLD,HOLD,HOLD,HOLD
CL=F_00769,CL=F_00769.png,CL=F,commodities,2024-01-26,train,0.03192,0.005929,-0.061029,0.008623,0.008367,HOLD,SELL,HOLD,HOLD
CL=F_00770,CL=F_00770.png,CL=F,commodities,2024-01-29,train,0.032586,-0.028079,-0.06214,0.015013,-0.001026,HOLD,SELL,HOLD,HOLD
CL=F_00771,CL=F_00771.png,CL=F,commodities,2024-01-30,train,0.032218,-0.039314,-0.038773,0.01807,0.010108,SELL,HOLD,HOLD,HOLD
CL=F_00772,CL=F_00772.png,CL=F,commodities,2024-01-31,train,0.03236,-0.073851,-0.020775,0.001156,0.024122,SELL,HOLD,HOLD,HOLD
CL=F_00773,CL=F_00773.png,CL=F,commodities,2024-02-01,train,0.033758,-0.041317,0.012968,0.035741,0.068896,SELL,HOLD,HOLD,HOLD
CL=F_00774,CL=F_00774.png,CL=F,commodities,2024-02-02,train,0.034188,-0.006933,0.041136,0.03553,0.093313,HOLD,HOLD,HOLD,HOLD
CL=F_00775,CL=F_00775.png,CL=F,commodities,2024-02-05,train,0.033079,0.021624,0.074493,0.070762,0.134914,HOLD,BUY,HOLD,BUY
CL=F_00776,CL=F_00776.png,CL=F,commodities,2024-02-06,train,0.031307,0.046183,0.051678,0.08036,0.137046,BUY,HOLD,HOLD,BUY
CL=F_00777,CL=F_00777.png,CL=F,commodities,2024-02-07,train,0.028933,0.047028,0.062396,0.068911,0.108112,BUY,BUY,HOLD,HOLD
CL=F_00778,CL=F_00778.png,CL=F,commodities,2024-02-08,train,0.030545,0.040594,0.069679,0.057865,0.093142,BUY,BUY,HOLD,HOLD
CL=F_00779,CL=F_00779.png,CL=F,commodities,2024-02-09,train,0.028852,0.021417,0.02539,0.048028,0.056247,HOLD,HOLD,HOLD,HOLD
CL=F_00780,CL=F_00780.png,CL=F,commodities,2024-02-12,train,0.027694,-0.002606,0.013829,0.024426,0.064384,HOLD,HOLD,HOLD,HOLD
CL=F_00781,CL=F_00781.png,CL=F,commodities,2024-02-13,train,0.026775,0.014327,0.021733,0.015864,0.059308,HOLD,HOLD,HOLD,HOLD
CL=F_00782,CL=F_00782.png,CL=F,commodities,2024-02-14,train,0.027297,0.016809,-0.017881,0.016051,0.04372,HOLD,HOLD,HOLD,HOLD
CL=F_00783,CL=F_00783.png,CL=F,commodities,2024-02-15,train,0.028285,0.019895,0.012191,0.029442,0.081768,HOLD,HOLD,HOLD,HOLD
CL=F_00784,CL=F_00784.png,CL=F,commodities,2024-02-16,train,0.028154,-0.001539,0.010708,-0.000256,0.070265,HOLD,HOLD,HOLD,HOLD
CL=F_00785,CL=F_00785.png,CL=F,commodities,2024-02-20,train,0.027986,-0.007351,-0.008242,-0.016039,0.072564,HOLD,HOLD,HOLD,HOLD
CL=F_00786,CL=F_00786.png,CL=F,commodities,2024-02-21,train,0.027427,-0.021854,0.001023,-0.007962,0.088683,HOLD,HOLD,HOLD,HOLD
CL=F_00787,CL=F_00787.png,CL=F,commodities,2024-02-22,train,0.026662,-0.004245,0.026097,0.022966,0.10563,HOLD,HOLD,HOLD,BUY
CL=F_00788,CL=F_00788.png,CL=F,commodities,2024-02-23,train,0.02694,0.003302,0.001652,0.033155,0.100374,HOLD,HOLD,HOLD,HOLD
CL=F_00789,CL=F_00789.png,CL=F,commodities,2024-02-26,train,0.027166,0.026448,0.02147,0.057783,0.122175,HOLD,HOLD,HOLD,BUY
CL=F_00790,CL=F_00790.png,CL=F,commodities,2024-02-27,train,0.026689,0.008727,0.019782,0.064152,0.094044,HOLD,HOLD,HOLD,HOLD
CL=F_00791,CL=F_00791.png,CL=F,commodities,2024-02-28,train,0.026241,0.013851,0.00076,0.056686,0.088985,HOLD,HOLD,HOLD,HOLD
CL=F_00792,CL=F_00792.png,CL=F,commodities,2024-02-29,train,0.025017,0.002543,-0.006771,0.039201,0.079278,HOLD,HOLD,HOLD,HOLD
CL=F_00793,CL=F_00793.png,CL=F,commodities,2024-03-01,train,0.026452,-0.001407,-0.004226,0.035276,0.090349,HOLD,HOLD,HOLD,HOLD
CL=F_00794,CL=F_00794.png,CL=F,commodities,2024-03-04,train,0.026009,-0.01056,-0.0306,0.008219,0.065812,HOLD,HOLD,HOLD,HOLD
CL=F_00795,CL=F_00795.png,CL=F,commodities,2024-03-05,train,0.025877,0.00241,0.012369,0.039958,0.080726,HOLD,HOLD,HOLD,HOLD
CL=F_00796,CL=F_00796.png,CL=F,commodities,2024-03-06,train,0.026999,-0.001793,0.039024,0.043444,0.056469,HOLD,HOLD,HOLD,HOLD
CL=F_00797,CL=F_00797.png,CL=F,commodities,2024-03-07,train,0.025944,-0.015281,0.023851,0.027669,0.04449,HOLD,HOLD,HOLD,HOLD
CL=F_00798,CL=F_00798.png,CL=F,commodities,2024-03-08,train,0.02659,-0.01751,0.0469,0.052325,0.051965,HOLD,HOLD,HOLD,HOLD
CL=F_00799,CL=F_00799.png,CL=F,commodities,2024-03-11,train,0.025916,0.021683,0.06765,0.070521,0.060195,HOLD,BUY,BUY,HOLD
CL=F_00800,CL=F_00800.png,CL=F,commodities,2024-03-12,train,0.024839,0.041843,0.046998,0.088603,0.067358,BUY,BUY,BUY,HOLD
CL=F_00801,CL=F_00801.png,CL=F,commodities,2024-03-13,train,0.025549,0.043891,0.044261,0.096646,0.065497,BUY,HOLD,BUY,HOLD
CL=F_00802,CL=F_00802.png,CL=F,commodities,2024-03-14,train,0.025572,0.036941,0.01135,0.082664,0.047164,BUY,HOLD,BUY,HOLD
CL=F_00803,CL=F_00803.png,CL=F,commodities,2024-03-15,train,0.023737,0.026833,0.008455,0.067219,0.031376,HOLD,HOLD,BUY,HOLD
CL=F_00804,CL=F_00804.png,CL=F,commodities,2024-03-18,train,0.023994,0.007866,0.007131,0.064392,0.01943,HOLD,HOLD,HOLD,HOLD
CL=F_00805,CL=F_00805.png,CL=F,commodities,2024-03-19,train,0.023148,-0.020148,-0.016701,0.029892,-0.009596,HOLD,HOLD,HOLD,HOLD
CL=F_00806,CL=F_00806.png,CL=F,commodities,2024-03-20,train,0.023305,-0.034617,-0.003601,0.032299,-0.055039,SELL,HOLD,HOLD,HOLD
CL=F_00807,CL=F_00807.png,CL=F,commodities,2024-03-21,train,0.022842,0.0033,0.024549,0.040077,-0.033994,HOLD,HOLD,HOLD,HOLD
CL=F_00808,CL=F_00808.png,CL=F,commodities,2024-03-22,train,0.02149,0.006761,0.049101,0.055073,-0.037195,HOLD,BUY,HOLD,HOLD
CL=F_00809,CL=F_00809.png,CL=F,commodities,2024-03-25,train,0.02175,0.00889,0.057827,0.057592,-0.027027,HOLD,BUY,HOLD,HOLD
CL=F_00810,CL=F_00810.png,CL=F,commodities,2024-03-26,train,0.020705,0.014777,0.055075,0.040768,-0.044541,HOLD,BUY,HOLD,HOLD
CL=F_00811,CL=F_00811.png,CL=F,commodities,2024-03-27,train,0.019888,0.025284,0.062799,0.013024,-0.032753,BUY,BUY,HOLD,HOLD
CL=F_00812,CL=F_00812.png,CL=F,commodities,2024-03-28,train,0.020285,0.045654,0.060574,0.016822,-0.026027,BUY,BUY,HOLD,HOLD
CL=F_00813,CL=F_00813.png,CL=F,commodities,2024-04-01,train,0.02061,0.026811,0.024467,-0.000361,-0.06085,BUY,HOLD,HOLD,HOLD
CL=F_00814,CL=F_00814.png,CL=F,commodities,2024-04-02,train,0.020713,0.033826,0.029428,-0.010327,-0.056393,BUY,HOLD,HOLD,HOLD
CL=F_00815,CL=F_00815.png,CL=F,commodities,2024-04-03,train,0.020066,0.020459,-0.001528,-0.021246,-0.087449,HOLD,HOLD,HOLD,SELL
CL=F_00816,CL=F_00816.png,CL=F,commodities,2024-04-04,train,0.021417,0.011638,0.002689,-0.031149,-0.082944,HOLD,HOLD,HOLD,SELL
CL=F_00817,CL=F_00817.png,CL=F,commodities,2024-04-05,train,0.020578,-0.015831,-0.013721,-0.0355,-0.088829,HOLD,HOLD,HOLD,SELL
CL=F_00818,CL=F_00818.png,CL=F,commodities,2024-04-08,train,0.021532,-0.008087,-0.017996,-0.035844,-0.082097,HOLD,HOLD,HOLD,HOLD
CL=F_00819,CL=F_00819.png,CL=F,commodities,2024-04-09,train,0.021577,-0.016448,-0.044236,-0.044962,-0.079811,HOLD,SELL,HOLD,HOLD
CL=F_00820,CL=F_00820.png,CL=F,commodities,2024-04-10,train,0.021563,0.005032,-0.029771,-0.039488,-0.07262,HOLD,HOLD,HOLD,HOLD
CL=F_00821,CL=F_00821.png,CL=F,commodities,2024-04-11,train,0.021456,-0.009323,-0.03626,-0.087338,-0.105605,HOLD,HOLD,SELL,SELL
CL=F_00822,CL=F_00822.png,CL=F,commodities,2024-04-12,train,0.022751,0.003991,-0.025855,-0.074072,-0.100771,HOLD,HOLD,SELL,SELL
CL=F_00823,CL=F_00823.png,CL=F,commodities,2024-04-15,train,0.022924,-0.035287,-0.027217,-0.092268,-0.097273,SELL,HOLD,SELL,SELL
CL=F_00824,CL=F_00824.png,CL=F,commodities,2024-04-16,train,0.0221,-0.031881,-0.030914,-0.084619,-0.067564,SELL,HOLD,SELL,HOLD
CL=F_00825,CL=F_00825.png,CL=F,commodities,2024-04-17,train,0.023777,-0.026352,-0.021193,-0.085309,-0.074523,HOLD,HOLD,SELL,HOLD
CL=F_00826,CL=F_00826.png,CL=F,commodities,2024-04-18,train,0.023686,0.001933,0.013931,-0.045777,-0.059544,HOLD,HOLD,HOLD,HOLD
CL=F_00827,CL=F_00827.png,CL=F,commodities,2024-04-19,train,0.027748,0.007586,-0.00121,-0.042849,-0.071907,HOLD,HOLD,HOLD,HOLD
CL=F_00828,CL=F_00828.png,CL=F,commodities,2024-04-22,train,0.026454,-0.003977,-0.014661,-0.060489,-0.113492,HOLD,HOLD,HOLD,SELL
CL=F_00829,CL=F_00829.png,CL=F,commodities,2024-04-23,train,0.027031,0.008653,-0.047584,-0.046066,-0.123153,HOLD,HOLD,HOLD,SELL
CL=F_00830,CL=F_00830.png,CL=F,commodities,2024-04-24,train,0.025458,0.005861,-0.054354,-0.066203,-0.118158,HOLD,SELL,HOLD,SELL
CL=F_00831,CL=F_00831.png,CL=F,commodities,2024-04-25,train,0.025026,-0.002176,-0.058431,-0.051796,-0.091754,HOLD,SELL,HOLD,HOLD
CL=F_00832,CL=F_00832.png,CL=F,commodities,2024-04-26,train,0.02346,-0.019819,-0.062841,-0.05333,-0.101155,HOLD,SELL,HOLD,SELL
CL=F_00833,CL=F_00833.png,CL=F,commodities,2024-04-29,train,0.022733,-0.059582,-0.067461,-0.046253,-0.07566,SELL,SELL,HOLD,HOLD
CL=F_00834,CL=F_00834.png,CL=F,commodities,2024-04-30,train,0.023494,-0.045558,-0.045052,-0.034849,-0.058947,SELL,SELL,HOLD,HOLD
CL=F_00835,CL=F_00835.png,CL=F,commodities,2024-05-01,train,0.025407,-0.047747,-0.033132,-0.033132,-0.042767,SELL,HOLD,HOLD,HOLD
CL=F_00836,CL=F_00836.png,CL=F,commodities,2024-05-02,train,0.024534,-0.006604,-0.009411,-0.018267,-0.004822,HOLD,HOLD,HOLD,HOLD
CL=F_00837,CL=F_00837.png,CL=F,commodities,2024-05-03,train,0.024083,-0.007246,0.002151,-0.026699,-0.006353,HOLD,HOLD,HOLD,HOLD
CL=F_00838,CL=F_00838.png,CL=F,commodities,2024-05-06,train,0.022886,0.011203,-0.001153,-0.005005,0.028025,HOLD,HOLD,HOLD,HOLD
CL=F_00839,CL=F_00839.png,CL=F,commodities,2024-05-07,train,0.022587,0.00989,0.001909,0.017056,0.038618,HOLD,HOLD,HOLD,HOLD
CL=F_00840,CL=F_00840.png,CL=F,commodities,2024-05-08,train,0.023624,-0.001532,0.010786,0.010786,0.047221,HOLD,HOLD,HOLD,HOLD
CL=F_00841,CL=F_00841.png,CL=F,commodities,2024-05-09,train,0.021976,0.001644,0.013455,-0.013767,0.021789,HOLD,HOLD,HOLD,HOLD
CL=F_00842,CL=F_00842.png,CL=F,commodities,2024-05-10,train,0.022108,-0.015768,0.00679,-0.029058,0.029463,HOLD,HOLD,HOLD,HOLD
CL=F_00843,CL=F_00843.png,CL=F,commodities,2024-05-13,train,0.022074,0.004717,0.012697,-0.053003,0.032312,HOLD,HOLD,HOLD,HOLD
CL=F_00844,CL=F_00844.png,CL=F,commodities,2024-05-14,train,0.021995,0.001389,-0.019785,-0.077087,0.022248,HOLD,HOLD,SELL,HOLD
CL=F_00845,CL=F_00845.png,CL=F,commodities,2024-05-15,train,0.022856,0.025811,-0.014849,-0.051955,0.046578,HOLD,HOLD,HOLD,HOLD
CL=F_00846,CL=F_00846.png,CL=F,commodities,2024-05-16,train,0.022607,0.01477,-0.011641,-0.039959,0.03634,HOLD,HOLD,HOLD,HOLD
CL=F_00847,CL=F_00847.png,CL=F,commodities,2024-05-17,train,0.021511,0.000379,0.007544,-0.047825,0.051053,HOLD,HOLD,HOLD,HOLD
CL=F_00848,CL=F_00848.png,CL=F,commodities,2024-05-20,train,0.021024,-0.031596,-0.010421,-0.029406,0.033772,SELL,HOLD,HOLD,HOLD
CL=F_00849,CL=F_00849.png,CL=F,commodities,2024-05-21,train,0.021095,-0.037408,-0.023969,-0.024098,0.049864,SELL,HOLD,HOLD,HOLD
CL=F_00850,CL=F_00850.png,CL=F,commodities,2024-05-22,train,0.021664,-0.019621,-0.029058,-0.009635,0.048033,HOLD,HOLD,HOLD,HOLD
CL=F_00851,CL=F_00851.png,CL=F,commodities,2024-05-23,train,0.022608,0.028719,-0.044147,0.013445,0.059555,BUY,SELL,HOLD,HOLD
CL=F_00852,CL=F_00852.png,CL=F,commodities,2024-05-24,train,0.022889,0.030239,-0.048237,0.020346,0.057382,BUY,SELL,HOLD,HOLD
CL=F_00853,CL=F_00853.png,CL=F,commodities,2024-05-28,train,0.024298,0.002442,-0.048102,0.033031,0.054825,HOLD,SELL,HOLD,HOLD
CL=F_00854,CL=F_00854.png,CL=F,commodities,2024-05-29,train,0.023781,-0.036224,-0.055105,0.021562,0.034352,SELL,SELL,HOLD,HOLD
CL=F_00855,CL=F_00855.png,CL=F,commodities,2024-05-30,train,0.023622,-0.065321,-0.047825,0.036435,0.036922,SELL,SELL,HOLD,HOLD
CL=F_00856,CL=F_00856.png,CL=F,commodities,2024-05-31,train,0.02381,-0.061676,-0.002184,0.035556,0.050067,SELL,HOLD,HOLD,HOLD
CL=F_00857,CL=F_00857.png,CL=F,commodities,2024-06-03,train,0.026766,-0.038665,0.01175,0.058521,0.047806,SELL,HOLD,HOLD,HOLD
CL=F_00858,CL=F_00858.png,CL=F,commodities,2024-06-04,train,0.026323,0.017761,0.056065,0.085315,0.109998,HOLD,BUY,BUY,BUY
CL=F_00859,CL=F_00859.png,CL=F,commodities,2024-06-05,train,0.025562,0.030652,0.070748,0.099336,0.122791,HOLD,BUY,BUY,BUY
CL=F_00860,CL=F_00860.png,CL=F,commodities,2024-06-06,train,0.025268,0.048359,0.057451,0.098533,0.07864,BUY,BUY,BUY,HOLD
